trackName,artistName,msPlayed,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,plays
Blowin' Minds (Skateboard),A$AP Mob,368733,3FUP0gYxsivCHzWzu8uUGw,0.732,0.632,2,-5.46,1,0.231,0.218,0.0,0.312,0.337,81.506,207560,4,1.776512815571401
No Interruption,Hoodie Allen,368566,2yJVeT8cP1zstJxRP7Nlv8,0.497,0.706,1,-6.455,1,0.0667,0.227,0.0,0.224,0.55,103.0,215241,4,1.712341050264587
urs,NIKI,368349,50oEtTUNlce4TuZXQoJzXW,0.72,0.415,0,-9.527,1,0.354,0.834,1.01e-06,0.0893,0.235,94.88,156501,4,2.353652692315065
Bad Blood,Taylor Swift,368190,273dCMFseLcVsoSWx59IoE,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45e-06,0.148,0.295,170.157,211933,4,1.737294333586558
Baby Florence (Figure),Blood Orange,366207,7r6bmQt0kYZZL97ihXsNWU,0.764,0.652,7,-12.144,1,0.054,0.00649,0.72,0.179,0.038,120.02,177979,4,2.0575854454739044
Howlin' 404,DEAN,365477,35PZU8rfmeul6soWdOTTOZ,0.525,0.699,3,-4.019,0,0.035,0.113,7.03e-05,0.13,0.332,77.974,229487,4,1.5925825863774419
Energy,Drake,363866,79XrkTOfV1AqySNjVlygpW,0.748,0.571,11,-7.916,1,0.478,0.38,0.0,0.534,0.553,172.105,181933,4,2.0
BabyWipe,Ski Mask The Slump God,363612,6eKWSrZfzd25TYYxkscWgg,0.885,0.506,1,-8.322,1,0.268,0.0266,0.0,0.307,0.588,148.038,168627,4,2.156309487804444
Heart Don't Stand a Chance,Anderson .Paak,363037,25GlFJq5QNAXyVgJvCZ4Mf,0.685,0.545,7,-6.189,1,0.061,0.173,1.44e-05,0.237,0.506,94.061,312360,4,1.1622390831092329
Champagne and Pools (feat. Blackbear & Kyle),Hoodie Allen,362610,7HytU9V8vMCUayply0lYBq,0.61,0.641,9,-4.352,0,0.268,0.519,0.0,0.902,0.852,67.413,214413,4,1.6911754417875782
Drowning (feat. BADBADNOTGOOD),Mick Jenkins,360502,4JzhzQT6cRAwqWTs4pE87P,0.613,0.321,0,-9.197,0,0.0826,0.102,1.26e-05,0.0841,0.081,133.749,360502,4,1.0
Blind Man,Xavier Omär,360428,0DQQRJ4sR3pxwom9L7D7QR,0.89,0.523,6,-8.526,1,0.056,0.453,1.58e-06,0.0831,0.345,111.031,242196,4,1.4881666088622438
Years Of War,Porter Robinson,360293,4DHkzbZSWxsCsvRoEzr28A,0.517,0.74,11,-5.059,1,0.0341,0.00574,0.00179,0.109,0.174,110.001,236053,4,1.526322478426455
boyfriend (with Social House),Ariana Grande,359637,0Ryd8975WihbObpp5cPW1t,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,186107,4,1.9324205967534804
Hair Down (feat. Kendrick Lamar),SiR,359558,6sq5mqtS3jwJjvBHALknJH,0.804,0.509,8,-10.833,0,0.132,0.208,0.00011,0.314,0.472,120.074,217006,4,1.6569034957558777
Planet God Damn (feat. Njomza),Mac Miller,358300,7bd0BC9RNR6GxJsM3pRwBw,0.643,0.491,9,-12.87,0,0.641,0.633,0.000109,0.104,0.431,173.147,191747,4,1.8686081138166437
Trap And A Dream (feat. Meek Mill),A$AP Ferg,357587,7gbs274CmEorDmQuOYzaud,0.611,0.804,1,-5.633,1,0.276,0.041,0.0,0.418,0.374,162.087,189667,4,1.8853411505427935
Tuesday Feeling (Choose To Stay),Blood Orange,354324,22EW5ouRV8EVvmSsEQaLXD,0.573,0.48,8,-9.562,0,0.0742,0.748,5.7e-06,0.439,0.442,173.43,177163,4,1.9999887109610923
Illuminate (feat. Kendrick Lamar),Ab-Soul,354277,3tK9aXMLi2QSMvxAS7rpv5,0.719,0.855,3,-5.977,0,0.39,0.384,0.0,0.0696,0.504,132.83,306730,4,1.1550125517556158
3 Headed Snake (feat. Young Thug),Gunna,353074,2OaKHGvIxoOzIYjyMsxcT8,0.914,0.415,6,-10.708,1,0.464,0.0536,0.0,0.131,0.646,135.03,241995,4,1.4590136159838014
Lying from You,Linkin Park,352321,3BmjRmFTESgWZLPSVGp8aG,0.535,0.951,3,-3.324,0,0.18,0.00777,0.0,0.0669,0.723,160.102,175373,4,2.008980857942785
Doorman,slowthai,351666,7wMCECqH5hlj6HF2J2LKAZ,0.673,0.892,10,-7.175,0,0.244,0.19,0.0,0.228,0.293,87.497,184201,4,1.909142729952606
Countin' Up,Rico Nasty,351255,6UFG7GbMAeeMijEyrp6f1D,0.891,0.851,1,-4.804,1,0.203,0.0207,0.0,0.0224,0.757,95.987,150000,4,2.3417
TTM (feat. Wiz Khalifa & NGHTMRE),PnB Rock,351168,2lH43POZa4XHxydnZizET5,0.786,0.82,6,-3.254,0,0.0587,0.0975,0.0,0.0751,0.597,120.047,212000,4,1.6564528301886792
The Matrimony (feat. Usher),Wale,350537,7vlPI45Zzzk0palLdKry4k,0.416,0.712,5,-6.671,0,0.384,0.438,0.0,0.0642,0.581,78.015,395951,4,0.8853039896350811
Zeltron 6 Billion,Denzel Curry,350252,3J6XC8Xo5kWqitzWgV4zgl,0.59,0.871,2,-5.861,1,0.286,0.00747,0.0,0.912,0.452,172.082,189767,4,1.8456949838486143
HUMBLE.,Kendrick Lamar,348808,7KXjTSCq5nL1LoYtL7XAwS,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4,1.9706666666666666
Trndsttr - Lucian Remix,Black Coast,348319,2O9hsVDgcwTUWTV8oluw3A,0.794,0.476,2,-4.337,0,0.0558,0.354,0.00307,0.332,0.471,129.827,179658,4,1.938789255140322
Nightmares Are Real (feat. Pusha T),YBN Cordae,346780,0LMgvEwpTKbo2fHS7Qcypy,0.43,0.542,0,-8.094,0,0.129,0.374,0.225,0.117,0.345,167.509,167110,4,2.075160074202621
Reborn,KIDS SEE GHOSTS,346747,4RVbK6cV0VqWdpCDcx3hiT,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4,1.067985117379279
Wet Dreamz,J. Cole,346298,6Ius4TC0L3cN74HT7ENE6e,0.504,0.705,6,-8.205,0,0.364,0.0752,0.0,0.128,0.584,175.483,239320,4,1.447008189871302
Equalizer,Denzel Curry,346172,5GC39eRKcLeYTS3jMIAJOj,0.761,0.537,1,-5.573,1,0.0501,0.00351,0.00215,0.0908,0.364,121.995,169180,4,2.046175670883083
all the good girls go to hell,Billie Eilish,346136,6IRdLKIyS4p7XNiP8r6rsx,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,168840,4,2.050082918739635
POWER (feat. Ty Dolla $ign),YG,345786,4QL6NHf6sl3Sx58AFKc1GQ,0.932,0.486,1,-7.965,1,0.0671,0.0113,0.0,0.101,0.413,100.014,172893,4,2.0
"Sing About Me, I'm Dying Of Thirst",Kendrick Lamar,344289,3q2v8QaTnHLveAQzR6gvYm,0.654,0.753,11,-7.556,0,0.395,0.303,8.08e-05,0.13,0.371,110.722,723573,5,0.47581792023748815
Cartier Gucci Scarf (feat. Lil Duke),Young Thug,343252,3TWSar7EBNWZVeEWqDSjpw,0.935,0.505,1,-7.155,0,0.0931,0.0508,0.0,0.0841,0.183,128.044,198173,4,1.7320825743163801
Godspeed,Frank Ocean,342624,34xTFwjPQ1dC6uJmleno7x,0.421,0.0952,6,-12.561,1,0.0479,0.931,0.000201,0.126,0.0773,109.698,177922,4,1.9256977776778588
Silkk da Shocka (feat. Syd),Isaiah Rashad,342521,5f6esnDQcBiFAm8iMfkw12,0.59,0.602,8,-8.195,1,0.413,0.577,6.59e-06,0.643,0.72,121.986,166087,4,2.062298674790923
"Please Forgive (feat. Denzel Curry, IDK, Zombie Juice & ZillaKami)",Powers Pleasant,342334,5dv1VQpsAbUv8xf8MrhoqA,0.884,0.507,1,-4.919,1,0.332,0.0138,0.0,0.0963,0.168,141.947,192347,4,1.7797730143958574
Pink Matter,Frank Ocean,341789,1fOkmYW3ZFkkjIdOZSf596,0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,268813,3,1.271474965868466
F9mily (You & Me),Lil Nas X,341589,1ABQT5SxlUTNapSbSzblGx,0.556,0.534,0,-7.75,1,0.0332,0.019,0.00063,0.0859,0.408,170.054,162720,4,2.0992441002949853
Other Shit,Playboi Carti,338683,1KsfhDZbBY2JjTHLmYhkK1,0.841,0.47,0,-6.741,1,0.372,0.303,0.0,0.233,0.423,133.026,168713,4,2.00745052248493
Young Jesus,Logic,338410,0KiKfllNTmhImvXVIHqR0z,0.736,0.903,10,-3.235,0,0.127,0.0889,0.0,0.129,0.457,95.047,211573,4,1.5994952096912176
Lost It (feat. Quavo & Offset),Rich The Kid,337892,68449VKGwYShObwI2UFdFt,0.827,0.642,1,-4.29,0,0.242,0.00905,1.5e-06,0.0865,0.181,145.004,272153,4,1.2415516272096945
I DON'T LOVE YOU ANYMORE,"Tyler, The Creator",334712,5A0M6B0RBSXSNWv0wcppZ9,0.638,0.522,8,-9.814,1,0.0932,0.352,0.0663,0.165,0.584,142.952,161200,4,2.076377171215881
Babylon (feat. Denzel Curry) - Skrillex & Ronny J Remix,Ekali,334526,0sW7xBDLtKuGvcPxmt75CT,0.869,0.869,11,-3.079,0,0.208,0.00917,4.98e-06,0.169,0.661,130.005,156923,4,2.131784378325676
Champions,Kanye West,334253,2nBI3iWLhupR7LyAJ5GGkE,0.692,0.774,6,-2.48,0,0.0876,0.0623,0.0,0.873,0.349,134.952,334253,4,1.0
untitled 07 | 2014 - 2016,Kendrick Lamar,334214,40IQooNkPRVtn4zlE3ZFpA,0.567,0.463,6,-11.669,0,0.504,0.732,0.0,0.709,0.324,126.982,496173,4,0.6735836089428485
Straight Outta Compton,N.W.A.,333740,6KIKRz9eSTXdNsGUnomdtW,0.834,0.878,8,-9.484,1,0.15,0.0461,0.0,0.334,0.418,102.848,258688,4,1.2901255566551213
Californication,Red Hot Chili Peppers,332795,48UPSzbZjgc449aqz8bxox,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,329733,4,1.0092863013407818
D.R.U.G.S.,Ab-Soul,331928,09avKKLKXaJcbeaGTmLCOs,0.715,0.447,10,-10.523,0,0.166,0.216,0.00107,0.249,0.417,131.99,356832,4,0.930208053089409
Raisin' Hell - Extended Version,Fastway,331254,1ZsSGRnXAH8YYuVAJhzF6U,0.44,0.93,0,-7.062,1,0.0354,0.000108,0.00115,0.343,0.9,151.969,331011,4,1.0007341145762527
LOVE ME FOR LIFE,BROCKHAMPTON,330447,41PCkAcfU1UiSKUDtt6tXQ,0.839,0.416,5,-7.658,1,0.0876,0.0319,0.0,0.166,0.567,125.969,215013,4,1.536869863682661
So It Goes,Mac Miller,330188,0EA2RhRHL4KWeNa7JfD1Yw,0.576,0.556,0,-6.474,1,0.231,0.812,0.125,0.0943,0.294,148.173,312960,4,1.0550485685071576
We Go High,Chance the Rapper,329676,01GmGxOPy22EdAZGC0X6q1,0.657,0.644,5,-5.698,0,0.363,0.802,0.0,0.101,0.567,85.283,299168,4,1.1019761471815168
Jumped Out the Window,Young Thug,326993,0o7Zga5TFy35CcivyPDO5m,0.928,0.515,1,-8.306,1,0.0859,0.00081,0.0,0.235,0.387,138.049,204027,4,1.602694741382268
Devil In A New Dress,Kanye West,326478,1UGD3lW3tDmgZfAVDh6w7r,0.433,0.76,8,-4.935,0,0.0726,0.0175,0.0,0.158,0.205,79.789,351947,4,0.9276339903451372
151 Rum,JID,326271,22WV03i2lBbwNVCE1g671p,0.756,0.867,7,-3.626,1,0.162,0.155,0.00285,0.33,0.666,129.983,156780,4,2.081075392269422
6's to 9's (feat. Rationale),Big Wild,324696,4DAaQ5InUO23d8yNRbB0Yj,0.714,0.663,8,-5.799,1,0.0694,0.145,0.0,0.264,0.64,95.497,206073,4,1.5756358183750419
PUSSY MONEY FAME,YG,324242,0x5ptUe0lw50eIRUGBfsb8,0.749,0.435,9,-7.595,1,0.229,0.00549,2.3e-06,0.0935,0.481,91.718,178760,4,1.8138397851868426
Peach Jam,88rising,323426,6dktyiCWz2JYGmcPQ5D5dY,0.857,0.668,7,-6.816,1,0.052,0.0175,0.000595,0.101,0.624,89.986,161713,4,2.0
Letting In,Beauville,322964,1WoJEWUPjhCTwfbOeUjoCI,0.734,0.535,3,-7.674,0,0.2,0.623,0.0111,0.108,0.418,80.048,263467,4,1.2258233478955618
The Real Her,Drake,321080,74atKkOasLOVzvqB6mYgga,0.567,0.309,8,-14.254,1,0.385,0.166,0.0,0.12,0.509,65.041,321080,4,1.0
Lo Que Siento,Cuco,320996,3oyf4dalm17kzTE8LJDbgR,0.326,0.685,10,-5.576,1,0.179,0.503,0.0,0.427,0.409,86.882,312000,5,1.0288333333333333
SHAKE ME UP - FRIDAY NIGHT MIX,VALENTINA,319800,6knGNaPBPsdJIXXWrNWort,0.555,0.996,4,-4.205,0,0.0431,0.00281,0.00357,0.38,0.965,149.137,319800,4,1.0
The Beautiful Ones,Prince,319771,1BNtFSws7fjbn9aVBPA79j,0.548,0.414,5,-12.074,1,0.0355,0.0923,0.0049,0.0809,0.514,143.407,313960,4,1.0185087272263982
Nirvana (with Falcons & B. Lewis),Bas,319278,7LjRPqtlYb2qyqUmKOwKuz,0.722,0.538,9,-8.145,0,0.0584,0.361,0.0,0.148,0.527,129.978,165954,4,1.9238945731949817
You're The One - Rameses B Remix,Slim Tim,319058,2dOesM8FgtoMBcTqorK8r6,0.609,0.894,8,-6.978,1,0.0993,0.0248,0.713,0.141,0.962,170.027,319059,4,0.9999968657834445
Crazy Brazy,A$AP Mob,318412,59e7E2LMPZ2bhW5G6aCwX8,0.755,0.629,0,-8.284,1,0.312,0.32,0.0,0.126,0.591,143.083,188853,4,1.6860309341127755
Sun Models (feat. Madelyn Grant),ODESZA,318005,7jZHUhAmW5oq1cq6s8IxmK,0.683,0.481,8,-9.174,0,0.075,0.191,0.736,0.0907,0.47,120.001,160000,4,1.98753125
Up My Sleeves,Death Grips,316932,0Fk81iRERCjpV5Ww9Wfb3g,0.248,0.849,0,-2.508,1,0.31,0.086,0.0,0.64,0.234,72.745,316932,4,1.0
Nappy Wonder,Blood Orange,316260,2ZGZV976wWwuA3qI3Q0q9k,0.657,0.481,1,-8.503,0,0.0815,0.799,6.03e-06,0.105,0.161,88.348,158131,4,1.9999873522585705
Slow Down Love,Louis The Child,315782,7LtqwGP2UIj0FHbOsqm6VG,0.618,0.59,11,-7.751,0,0.359,0.559,3.42e-05,0.208,0.285,127.275,157891,4,2.0
Slide (feat. Frank Ocean & Migos),Calvin Harris,315605,6gpcs5eMhJwax4mIfKDYQk,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813,4,1.3673623236126216
If You Know You Know,Pusha T,315240,6bGwKHXHNLmTy6yt147FPh,0.46,0.697,6,-5.954,0,0.325,0.0186,0.0,0.362,0.701,153.426,202120,4,1.559667524243024
Runnin' Thru The 7th With My Woadies,$uicideBoy$,315167,70nmZhHZLNVYWP4NON41Zw,0.526,0.62,8,-7.244,0,0.281,0.067,0.000241,0.139,0.187,112.027,205766,4,1.5316767590369642
Jasmine,DPR LIVE,314622,2IgbYlOlFpiSFYnsqB39lM,0.597,0.486,8,-5.893,1,0.0986,0.331,0.0,0.14,0.397,137.68,201511,4,1.561314270684975
COOLEST MONKEY IN THE JUNGLE,Ski Mask The Slump God,314369,1D23GEeQ32aqLw5ZnY3Ivp,0.893,0.676,9,-4.867,0,0.227,0.324,0.0,0.0968,0.804,125.923,152213,4,2.065322935623107
Two-Headed Boy Pt. 2,Neutral Milk Hotel,313973,6lnZW2wFfcTABaoRJUgMyx,0.448,0.365,8,-7.159,1,0.0264,0.697,0.0,0.136,0.134,91.19,313973,3,1.0
O Pana!,$uicideBoy$,313758,2I12vOWeJU5ayhr6ha6esf,0.8,0.505,0,-6.54,1,0.115,0.0206,2.05e-05,0.198,0.179,114.972,128418,4,2.443255618371256
Dreamtime,Flume,312884,6exPfsexVWEsVf8MHsmASw,0.296,0.74,1,-6.272,1,0.0648,0.609,0.914,0.115,0.17,153.794,134449,5,2.327157509538933
Leave Your Things Behind II,$uicideBoy$,312025,3gfMdc7rycioPxB4ggoVCo,0.714,0.469,1,-6.426,1,0.101,0.0498,5.43e-06,0.179,0.142,92.014,167027,4,1.8681111437073048
Butt Naked (feat. Rico Nasty),A$AP Ferg,311046,69teIpBvUEW4WwO8DILqxq,0.786,0.797,10,-5.437,0,0.183,0.0664,0.0,0.11,0.387,146.977,152120,4,2.0447409939521433
Safe - Shallou Remix,Daya,310312,0qcgRspQFUIxcgKbEfhEtq,0.645,0.664,9,-5.419,0,0.0688,0.0723,0.0,0.142,0.71,97.053,206357,4,1.5037628963398382
Floating (feat. Khalid) [filous Remix],Alina Baraz,309580,3Vtl4Xc9cKVs1UoenXtScn,0.757,0.614,4,-6.828,1,0.126,0.472,0.0,0.161,0.616,90.523,200865,4,1.5412341622482761
Lost In Japan - Remix,Shawn Mendes,308827,575NJxNUVDqwJGdzBrlLbv,0.706,0.855,10,-5.377,1,0.215,0.0911,0.0,0.347,0.293,107.184,201253,4,1.53452122452833
Suge,DaBaby,307705,2gwkD6igEhQbDQegRCcdoB,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,163320,4,1.884061964241979
Mileage (feat. Chief Keef),Playboi Carti,307683,1oNcc2isuz7d3hc1fMoHqj,0.742,0.616,1,-6.285,1,0.179,0.0623,0.0,0.111,0.396,150.855,149760,4,2.0545072115384615
Still (Feat. Crush),Loco,307260,5K209mgnrnMPLNIluT9m77,0.713,0.731,11,-5.558,0,0.0383,0.0527,0.0,0.0981,0.417,134.04,276440,4,1.111488930690204
Moon Rock,Huncho Jack,307062,7bTH8LgGSwyNNE4r1k95Zp,0.721,0.718,8,-4.043,1,0.0459,0.00915,0.0,0.147,0.2,142.926,151184,4,2.0310482590750345
North$ide,Destiny Rogers,306450,5xnfwfoi4zIUYGYs2K6kBa,0.721,0.56,7,-6.182,1,0.136,0.0801,7.52e-06,0.109,0.634,133.891,161667,4,1.8955631019317485
The Search,NF,305170,2OKo7g3KfmCt3kyLvUAL0g,0.789,0.786,2,-4.788,1,0.297,0.596,0.0,0.0997,0.39,119.957,248040,4,1.2303257539106596
Childs Play,Drake,304916,3NxAG2ni1lLa8RKL6a0INc,0.745,0.473,10,-11.243,0,0.0955,0.017,1.12e-05,0.197,0.296,80.006,241400,4,1.2631151615575809
Wavybone,A$AP Rocky,304227,5cYZm4KeDKM8Pw8z5XRKJt,0.7,0.641,2,-8.673,0,0.317,0.0162,3.06e-06,0.206,0.383,149.992,303000,4,1.004049504950495
Where Does The Time Go (feat. Joji),Rich Brian,303478,0D7EgPJwNzBTSej80OveHZ,0.642,0.553,2,-6.573,1,0.0265,0.184,9.79e-06,0.112,0.129,139.925,251289,4,1.2076851752364808
my strange addiction,Billie Eilish,303252,3Tc57t9l2O8FwQZtQOvPXK,0.939,0.305,8,-10.952,0,0.354,0.35,0.000169,0.105,0.563,100.029,179889,4,1.685772893284192
Tình khúc Thụy Du,Tuấn Ngọc,303240,6FY841JTdR5LKu1jxlqMR4,0.464,0.289,8,-13.59,0,0.0254,0.695,0.0016,0.227,0.118,101.343,303240,3,1.0
Lord Knows (feat. Tory Lanez),Meek Mill,303160,57hCSu4zMTdnSum7NBL1Ye,0.434,0.695,10,-7.464,0,0.485,0.0168,0.0,0.834,0.16,167.309,318840,4,0.9508217287667796
Whipped Cream,Ari Lennox,300992,56IszkEOG5lFShWevvEH3R,0.741,0.397,6,-9.34,0,0.035,0.568,0.0,0.153,0.418,85.049,288532,4,1.0431841182260546
party (Shut Down) [feat. Crush],Sik-K,300602,1ihIXI2MVklmJdPvIUxExZ,0.702,0.587,8,-5.816,1,0.122,0.27,0.0,0.0631,0.773,140.001,216114,4,1.3909418177443387
"Go Loko (feat. Tyga, Jon Z)",YG,300519,1kK6DwzyXJSp58u5HYWwuD,0.88,0.67,2,-5.177,1,0.0468,0.325,4.17e-06,0.0662,0.131,101.008,299227,4,1.004317792177845
Fire Squad,J. Cole,300491,4Tjh34RS4ACZ6f6srlDBg8,0.516,0.738,11,-7.21,1,0.415,0.279,0.0,0.621,0.595,175.432,288200,4,1.04264746703678
Simon Says (feat. Juicy J),Megan Thee Stallion,300438,4l2maonUDTMvGGT4bmkB3h,0.909,0.815,7,-4.72,1,0.251,0.0102,7.31e-05,0.225,0.49,91.979,200123,4,1.5012667209666055
Starving,Hailee Steinfeld,300353,4Ce37cRWvM1vIGGynKcs22,0.729,0.615,4,-4.238,1,0.0647,0.378,0.0,0.105,0.508,99.989,181880,4,1.6513800307895317
Undo - AWAY Remix,RL Grime,299307,49v7kRlVxnwrrJzCRxeRXl,0.72,0.633,5,-5.212,0,0.0633,0.137,0.00157,0.122,0.634,140.027,212571,4,1.4080330807118562
Welcome to the Black Parade,My Chemical Romance,298538,5wQnmLuC1W7ATsArWACrgW,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107,4,0.9595991089882259
Say It (feat. Tove Lo) [SG Lewis Remix],Flume,297600,3jMRpKNBPH5vX2e2DIHF3c,0.605,0.501,11,-7.49,0,0.0429,0.0318,0.35,0.208,0.103,150.013,297600,4,1.0
Cult Of Personality (Re-Recorded / Remastered),Living Colour,297391,176b96vPhONyF4mAg7s9mo,0.318,0.854,0,-6.539,1,0.0684,0.000279,0.00513,0.675,0.556,184.383,297391,4,1.0
Rope (feat. SiR) // rosegold,Isaiah Rashad,297374,2TsBRXZQSGp1aaYeNPcT9o,0.617,0.604,7,-8.879,1,0.255,0.0446,0.000156,0.372,0.696,91.937,283527,4,1.0488383822352016
"Mattress REMIX (feat. A$AP Rocky, Playboi Carti, Rich The Kid & Famous Dex)",A$AP Ferg,296562,35fIdI07pqeNT7hyCBh1bN,0.815,0.824,1,-2.709,1,0.0761,0.0083,0.0,0.351,0.29,120.031,272680,4,1.087582514302479
Love Countdown - Extended Version,Fastway,296440,7AXwQuto2uKVoo4zxe0noC,0.437,0.996,1,-5.858,1,0.128,0.00433,0.000181,0.144,0.701,158.0,296440,4,1.0
We Built This City,Starship,296080,6OnfBiiSc9RGKiBKKtZXgQ,0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091,296080,4,1.0
Actin Crazy,Action Bronson,294814,3clX2NMmjaAHmBjeTSa9vV,0.5,0.622,1,-7.282,1,0.619,0.197,0.0,0.116,0.252,165.503,239467,4,1.2311257918627618
Bad Romance,Lady Gaga,294453,0SiywuOBRcynK0uKGWdCnn,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573,4,0.999592630689167
Motiv8,J. Cole,294312,1AT4xjNarTswd0UZ5FlmKF,0.869,0.385,4,-7.801,1,0.297,0.135,0.0,0.0931,0.596,149.897,133922,4,2.1976374307432684
Icarus - Live Version,Madeon,294246,3O1jfpFsvDLhSQGGvqhOs0,0.597,0.802,1,-1.434,0,0.0662,0.000312,0.668,0.0534,0.277,126.052,309253,4,0.9514733891021268
Babushka Boi,A$AP Rocky,294155,643PW82aBMUa1FiWi5VQY7,0.897,0.743,10,-5.446,0,0.222,0.304,4.44e-05,0.137,0.905,134.979,187105,4,1.5721386387322627
Bulls On Parade,Rage Against The Machine,294124,0tZ3mElWcr74OOhKEiNz1x,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,229467,4,1.281770363494533
Clique,Kanye West,293435,3rbNV2GI8Vtd8byhUtXZID,0.704,0.569,7,-4.998,0,0.247,0.0488,0.0,0.191,0.313,109.314,293533,5,0.9996661363458282
Sure Thing,Miguel,292812,0JXXNGljqupsJaZsgSbMZV,0.684,0.603,11,-8.127,0,0.0989,0.0275,0.000311,0.191,0.504,81.0,195373,4,1.4987331924063203
Hummer Limo,A$AP Ferg,292561,0uG30mZuEzmJRwquzg3a3S,0.784,0.799,10,-4.72,0,0.145,0.128,0.0,0.332,0.524,82.019,207267,4,1.4115175112294769
Confessions of a Dangerous Mind,Logic,292479,6yIGZp1AaFBoDczu3b4hVU,0.806,0.756,7,-4.093,0,0.208,0.385,0.0,0.11,0.637,141.97,283867,4,1.0303381513173422
Sore Loser,Tierra Whack,292414,1hXuODVWe5E3GEouSN9HtC,0.779,0.294,1,-7.251,1,0.253,0.576,5.98e-05,0.108,0.235,145.356,60000,4,4.873566666666667
A Remark You Made,Weather Report,292100,0k4XkPxJMQKQa7Ali1qske,0.503,0.173,8,-15.241,1,0.0291,0.642,0.131,0.0567,0.142,104.731,410533,4,0.7115140561172915
POWER,Kanye West,292093,2gZUPNdnz5Y45eiGxpHGSc,0.543,0.915,0,-4.746,0,0.113,0.0162,0.0,0.744,0.577,153.998,292093,4,1.0
Doubt (Summer Edit),Shallou,290658,5ffwgrvw4tVlhFcI8efviN,0.733,0.62,3,-8.556,1,0.0698,0.168,0.000989,0.118,0.122,104.95,226857,4,1.281238842089951
Say My Name (feat. Zyra),ODESZA,290507,1LeItUMezKA1HdCHxYICed,0.749,0.745,6,-7.367,0,0.0479,0.0041,0.395,0.0748,0.347,115.048,262957,4,1.1047699814038037
Shattered Dreams,Earl Sweatshirt,289494,2LQb3iYBzoxbxct2IexjBc,0.377,0.506,11,-4.773,0,0.157,0.00889,1.15e-06,0.482,0.787,145.254,141000,4,2.0531489361702127
Hate Government,Denzel Curry,289398,5yplT3WzriMaDp31SsI0Uc,0.785,0.878,8,-5.062,1,0.182,0.171,0.0,0.203,0.483,124.012,95806,4,3.0206667640857567
Walkway Blues (feat. J Laser),M83,289120,4Pa5XXpn3sdBPMVCSWGEhB,0.543,0.615,1,-7.071,0,0.0386,0.00995,0.143,0.091,0.311,149.906,289120,4,1.0
Paradise (feat. Badbadnotgood & Sean Leon),Daniel Caesar,288698,5bPZPEsUACrQXER6FcMs7F,0.437,0.792,8,-6.792,1,0.0354,0.0574,1.46e-06,0.22,0.402,83.961,266470,4,1.0834165196832664
SPINZ,Smino,288210,3WiCqMk8qUREjPsjubiPIK,0.674,0.514,11,-8.205,0,0.387,0.373,0.0,0.13,0.233,67.673,230211,4,1.2519384390841446
BedRock,Young Money,288133,3iL2l5gUqyPS6vDwJFgJTR,0.733,0.664,8,-6.163,1,0.295,0.102,0.0,0.191,0.557,148.005,288133,4,1.0
No Faith in Brooklyn (feat. Jhameel),Hoodie Allen,287495,4V8uu21mnpyg7BElNNJdPs,0.695,0.807,9,-5.123,1,0.0346,0.0121,0.0,0.266,0.4,91.947,201227,4,1.4287098649783578
Disparate Youth,Santigold,287216,0t2QiRkpag0fAgs9zuCPlH,0.642,0.931,1,-4.142,1,0.0417,0.0131,0.825,0.215,0.548,152.005,284400,4,1.009901547116737
Foreign,Playboi Carti,286890,500l6Cwe40hkPqS7Sf7ufY,0.762,0.705,6,-5.195,0,0.165,0.0906,0.0,0.17,0.264,122.955,142893,4,2.0077260607587495
Ransom,Lil Tecca,286557,1lOe9qE0vR9zwWQAOk6CoO,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,131240,4,2.183457787259982
Wake Me up When September Ends,Green Day,285653,3ZffCQKLFLUvYM59XKLbVm,0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,285653,4,1.0
Bounce Out With That,YBN Nahmir,285292,5gQcxYXqnofyocKgEbGYKt,0.864,0.664,8,-7.315,1,0.104,0.0476,0.0,0.0863,0.381,94.932,99108,4,2.878597086007184
